"item_id","marketplace","country","main_image_id","domain_name","bullet_point","item_keywords","material","brand","color","item_name","model_name","model_number","product_type"
"B07T9TKR7M","Amazon","IN","71nz9xLP1iL","amazon.in","3D Printed Hard Back Case Mobile Cover for Lenovo Vibe X3 Easy to put & take off with perfect cutouts for volume buttons, audio & charging ports. Stylish design and appearance, express your unique personality. Extreme precision design allows easy access to all buttons and ports while featuring raised bezel to life screen and camera off flat surface. Slim Hard Back Cover No Warranty","mobile cover back cover mobile case phone case mobile panel phone panel Redmi mobile case Redmi phone cover Redmi back case mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Lenovo mobile case Lenovo phone cover Lenovo back case hard case 3D printed mobile cover","","Amazon Brand - Solimo","Others","Amazon Brand - Solimo Designer Marble Blocks 3D Printed Hard Back Case Mobile Cover for Lenovo Vibe X3","Lenovo Vibe X3","gz8204-SL40511","CELLULAR_PHONE_CASE"
"B072KX6GSG","Amazon","CA","81nVPfXCc4L","amazon.ca","Suede-effect upper Elasticated lace-up detail","boys boots boys shoes desert boots kids shoes lace up walking boots","","Red Wagon","Blue Navy","Red Wagon Boys' Muck 2 Desert Boots, Blue Navy, 4 us","Muck 2","AMZ057/05","BOOT"
"B0812CGWG7","Amazon","MX","718RZkxoo9L","amazon.com.mx","","","","","","","","AMZ196","BOOT"
"B07TGZZ6WD","Amazon","IN","81KgggPdRbL","amazon.in","3D Printed Hard Back Case Mobile Cover for Oppo F3 Easy to put & take off with perfect cutouts for volume buttons, audio & charging ports. Stylish design and appearance, express your unique personality. Extreme precision design allows easy access to all buttons and ports while featuring raised bezel to life screen and camera off flat surface. Slim Hard Back Cover No Warranty","mobile cover back cover mobile case phone case mobile panel phone panel Huawei mobile case Huawei phone cover Huawei back case honor cases honor cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Oppo mobile case Oppo phone cover Oppo back case hard case 3D printed mobile cover","","Amazon Brand - Solimo","Others","Amazon Brand - Solimo Designer White Sand 3D Printed Hard Back Case Mobile Cover for Oppo F3","Oppo F3","gz8392-SL40519","CELLULAR_PHONE_CASE"
"B07RB6T87S","Amazon","IN","71OJyKZkJVL","amazon.in","Snug fit for Samsung Galaxy S10, with perfect cutouts for volume buttons, audio & charging ports Stylish design and appearance, express your unique personality High Resolution UV light-ion 3D Embossed Printing for extraordinary quality and clarity. Printed using high end advanced Japanese machines. Your get our quality promise and design excellence Extreme precision design allows easy access to all buttons and ports while featuring raised bezel to life screen and camera off flat surface. Protects phone from scratches, fingerprints and sweat Easy to put & take off None","Samsung Galaxy S10 Mobile back case cover transparent slim designer printed stylish new girls boys","","Amazon Brand - Solimo","multi-colored","Amazon Brand - Solimo Designer Mermaid Printed Hard Back Case Mobile Cover for Samsung Galaxy S10 (D1264)","Samsung Galaxy S10","1101812","CELLULAR_PHONE_CASE"
"B07TG4FZG1","Amazon","IN","8164XKYQ-ZL","amazon.in","3D Printed Hard Back Case Mobile Cover for Nokia 5 Easy to put & take off with perfect cutouts for volume buttons, audio & charging ports. Stylish design and appearance, express your unique personality. Extreme precision design allows easy access to all buttons and ports while featuring raised bezel to life screen and camera off flat surface. Slim Hard Back Cover No Warranty","mobile cover back cover mobile case phone case mobile panel phone panel LG mobile case LG phone cover LG back case hard case 3D printed mobile cover mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case","","Amazon Brand - Solimo","Others","Amazon Brand - Solimo Designer Nature Lover 3D Printed Hard Back Case Mobile Cover for Nokia 5","Nokia 5","gz8373-SL40356","CELLULAR_PHONE_CASE"
"B08541W2DT","Amazon","IN","71RNMsV8HEL","amazon.in","Snug fit for Micromax Yu Yunique 2, with perfect cut-outs for volume buttons, audio and charging ports Compatible with Micromax Yu Yunique 2 Easy to put & take off with perfect cutouts for volume buttons, audio & charging ports. Stylish design and appearance, express your unique personality. Extreme precision design allows easy access to all buttons and ports while featuring raised bezel to life screen and camera off flat surface.","Back Cover Designer Case Designer Daddy's Girl And Mummy World Mobile Cover Flexible Case Micromax Yu Yunique 2 Case Printed Cover Silicone Case Soft TPU cases and covers mobile Cover","Silicon","Amazon Brand - Solimo","Multicolor","Amazon Brand - Solimo Designer Daddy's Girl and Mummy World UV Printed Soft Back Case Mobile Cover for Micromax Yu Yunique 2","Micromax Yu Yunique 2","UV10640-SL40751","CELLULAR_PHONE_CASE"
"B07M7D9P1G","Amazon","MX","61ShqTo+4zL","amazon.com.mx","","","","","","","","","SKIN_CLEANING_AGENT"
"B0853XSF67","Amazon","IN","81XsTjlxHWL","amazon.in","Snug fit for Micromax Bharat 2 Q402, with perfect cut-outs for volume buttons, audio and charging ports Compatible with Micromax Bharat 2 Q402 Easy to put & take off with perfect cutouts for volume buttons, audio & charging ports. Stylish design and appearance, express your unique personality. Extreme precision design allows easy access to all buttons and ports while featuring raised bezel to life screen and camera off flat surface.","Back Cover Designer Case Designer Kitty With Glitter Mobile Cover Flexible Case Micromax Bharat 2 Q402 Case Printed Cover Silicone Case Soft TPU cases and covers fashion case mobile Cover","Silicon","Amazon Brand - Solimo","Multicolor","Amazon Brand - Solimo Designer Kitty with Glitter UV Printed Soft Back Case Mobile Cover for Micromax Bharat 2 Q402","Micromax Bharat 2 Q402","UV10043-SL40774","CELLULAR_PHONE_CASE"
"B07TCWSX2C","Amazon","IN","71K3uuav4AL","amazon.in","3D Printed Hard Back Case Mobile Cover for Nokia 2.1 Easy to put & take off with perfect cutouts for volume buttons, audio & charging ports. Stylish design and appearance, express your unique personality. Extreme precision design allows easy access to all buttons and ports while featuring raised bezel to life screen and camera off flat surface. Slim Hard Back Cover No Warranty","mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case mobile cover back cover mobile case phone case mobile panel phone panel Nokia mobile case Nokia phone cover Nokia back case","","Amazon Brand - Solimo","Others","Amazon Brand - Solimo Designer Lake Mountain 3D Printed Hard Back Case Mobile Cover for Nokia 2.1","Nokia 2.1","gz8540-SL40308","CELLULAR_PHONE_CASE"
